ExpID,,Plot,Date,Depth From,Depth To,ALUM,BD,BORO,CALC,CEC,CHLO,COPP,ELEC,IRON,MAGN,MANG,NH4,NO3,ORGC,PH,PHOS,POTA,RESID,RESIDCN,SODI,SULF,SWC,TOTN,ZINC
3,,207,26/10/1992,60,90,,1.5,,,,,,,,,,0.100000001,1.100000024,,,,,,,,,0.314999998,,
3,,207,26/10/1992,90,120,,1.799999952,,,,,,,,,,0,0.600000024,,,,,,,,,0.433800012,,
3,,207,26/10/1992,120,150,,1.799999952,,,,,,,,,,0,0.600000024,,,,,,,,,0.448199987,,
3,,207,28/01/1993,0,20,,1.100000024,,,,,,,,,,22.60000038,32.29999924,,,,,,,,,0.221100003,,
3,,207,28/01/1993,20,40,,1.299999952,,,,,,,,,,1.799999952,10.10000038,,,,,,,,,0.263900012,,
3,,207,28/01/1993,40,60,,1.399999976,,,,,,,,,,1.299999952,8.5,,,,,,,,,0.306600004,,
3,,207,28/01/1993,60,90,,1.299999952,,,,,,,,,,2.200000048,6,,,,,,,,,0.318500012,,
3,,207,28/01/1993,90,120,,1.399999976,,,,,,,,,,1.700000048,4.199999809,,,,,,,,,0.354200006,,
3,,207,28/01/1993,120,150,,1.200000048,,,,,,,,,,1.399999976,2.599999905,,,,,,,,,0.339599997,,
3,,207,3/3/1993,0,20,,1.100000024,,,,,,,,,,1,3.599999905,,,,,,,,,0.165000007,,
3,,207,3/3/1993,20,40,,1.299999952,,,,,,,,,,0.699999988,4.099999905,,,,,,,,,0.228799999,,
3,,207,3/3/1993,40,60,,1.399999976,,,,,,,,,,0.5,8.5,,,,,,,,,0.324800014,,
3,,207,3/3/1993,60,90,,1.299999952,,,,,,,,,,0.400000006,8.399999619,,,,,,,,,0.345800012,,
3,,207,4/6/1993,0,20,,1.100000024,,,,,,,,,,0.200000003,0.899999976,,,,,,,,,0.26730001,,
3,,207,4/6/1993,20,40,,1.299999952,,,,,,,,,,0.200000003,1.799999952,,,,,,,,,0.295100003,,
3,,207,4/6/1993,40,60,,1.399999976,,,,,,,,,,0,3.299999952,,,,,,,,,0.344399989,,
3,,207,4/6/1993,60,90,,1.299999952,,,,,,,,,,0,2.400000095,,,,,,,,,0.379599988,,
3,,208,21/07/1991,0,20,0.01,,0.02,6.260000229,8.489999771,25,2.099999905,0.050000001,168,1.940000057,38,,5.400000095,1.100000024,5.599999905,102,0.150000006,,,0.129999995,7,,,3.200000048
3,,208,20/07/1992,0,20,,1.100000024,,,,,,,,,,6,4.599999905,,,,,,,,,0.0407,,
3,,208,20/07/1992,20,40,,1.299999952,,,,,,,,,,3.799999952,2.599999905,,,,,,,,,0.2509,,
3,,208,20/07/1992,40,60,,1.5,,,,,,,,,,1.5,1.200000048,,,,,,,,,0.325500011,,
3,,208,20/07/1992,60,90,,1.5,,,,,,,,,,0.600000024,0.200000003,,,,,,,,,0.368999988,,
3,,208,26/10/1992,0,20,,1.100000024,,,,,,,,,,27.5,2.299999952,,,,,,,,,0.157299995,,
3,,208,26/10/1992,20,40,,1.299999952,,,,,,,,,,19.5,3.599999905,,,,,,,,,0.217099994,,
3,,208,26/10/1992,40,60,,1.5,,,,,,,,,,1.5,1.399999976,,,,,,,,,0.277500004,,
3,,208,26/10/1992,60,90,,1.5,,,,,,,,,,0.100000001,0.600000024,,,,,,,,,0.334500015,,
3,,208,26/10/1992,90,120,,1.899999976,,,,,,,,,,0,0.400000006,,,,,,,,,0.473100007,,
3,,208,26/10/1992,120,150,,1.899999976,,,,,,,,,,0,0.200000003,,,,,,,,,0.474999994,,
3,,208,28/01/1993,0,20,,1,,,,,,,,,,23.29999924,38.09999847,,,,,,,,,0.246000007,,
3,,208,28/01/1993,20,40,,1.200000048,,,,,,,,,,9.899999619,19.5,,,,,,,,,0.263999999,,
3,,208,28/01/1993,40,60,,1.200000048,,,,,,,,,,1.700000048,21.5,,,,,,,,,0.273600012,,
3,,208,28/01/1993,60,90,,1.299999952,,,,,,,,,,1.399999976,15.39999962,,,,,,,,,0.317200005,,
3,,208,28/01/1993,90,120,,1.299999952,,,,,,,,,,1.299999952,8.699999809,,,,,,,,,0.340600014,,
3,,208,28/01/1993,120,150,,1.399999976,,,,,,,,,,1,3.099999905,,,,,,,,,0.38499999,,
3,,208,3/3/1993,0,20,,1,,,,,,,,,,1.5,4.099999905,,,,,,,,,0.165999994,,
3,,208,3/3/1993,20,40,,1.200000048,,,,,,,,,,1.100000024,1.600000024,,,,,,,,,0.220799997,,
3,,208,3/3/1993,40,60,,1.200000048,,,,,,,,,,0.5,3.299999952,,,,,,,,,0.270000011,,
3,,208,3/3/1993,60,90,,1.299999952,,,,,,,,,,0.600000024,1.899999976,,,,,,,,,0.330199987,,
3,,208,4/6/1993,0,20,,1,,,,,,,,,,0.400000006,1,,,,,,,,,0.25,,
3,,208,4/6/1993,20,40,,1.200000048,,,,,,,,,,0.300000012,0.899999976,,,,,,,,,0.283199996,,
3,,208,4/6/1993,40,60,,1.200000048,,,,,,,,,,0.100000001,0.899999976,,,,,,,,,0.29519999,,
3,,208,4/6/1993,60,90,,1.299999952,,,,,,,,,,0.100000001,0.400000006,,,,,,,,,0.37439999,,
3,,208,11/11/1993,0,20,,1.049999952,,,,,,,,,,0.699999988,1.100000024,,,,,,,,,,,
3,,208,11/11/1993,20,40,,1.24000001,,,,,,,,,,0.800000012,0.400000006,,,,,,,,,,,
3,,208,11/11/1993,40,60,,1.289999962,,,,,,,,,,0.300000012,0.300000012,,,,,,,,,,,
3,,208,11/11/1993,60,90,,1.370000005,,,,,,,,,,0,0.600000024,,,,,,,,,,,
3,,208,11/11/1993,90,120,,1.610000014,,,,,,,,,,0,0.600000024,,,,,,,,,,,
3,,208,11/11/1993,120,150,,1.649999976,,,,,,,,,,0.600000024,0.600000024,,,,,,,,,,,
4,,209,22/07/1991,0,20,0.090000004,,0.02,4.230000019,5.989999771,20,1.700000048,0.039999999,192,1.419999957,27,,4.199999809,0.800000012,5.5,83,0.140000001,,,0.109999999,6,,,3.5
4,,209,20/07/1992,0,20,,1.200000048,,,,,,,,,,8,3.299999952,,,,,,,,,0.048,,
4,,209,20/07/1992,20,40,,1.5,,,,,,,,,,3.599999905,2.799999952,,,,,,,,,0.280499995,,
4,,209,20/07/1992,40,60,,1.5,,,,,,,,,,1.299999952,2.700000048,,,,,,,,,0.316500008,,
4,,209,20/07/1992,60,90,,1.5,,,,,,,,,,0.300000012,2.299999952,,,,,,,,,0.340499997,,
4,,209,26/10/1992,0,20,,1.200000048,,,,,,,,,,19.29999924,1.100000024,,,,,,,,,0.156000003,,
4,,209,26/10/1992,20,40,,1.5,,,,,,,,,,8.399999619,2,,,,,,,,,0.209999993,,
4,,209,26/10/1992,40,60,,1.5,,,,,,,,,,1.5,2.799999952,,,,,,,,,0.244499996,,
4,,209,26/10/1992,60,90,,1.5,,,,,,,,,,0,1.899999976,,,,,,,,,0.283499986,,
4,,209,26/10/1992,90,120,,1.799999952,,,,,,,,,,0,0.899999976,,,,,,,,,0.397799999,,
4,,209,26/10/1992,120,150,,1.799999952,,,,,,,,,,0,0.300000012,,,,,,,,,0.446399987,,
4,,209,28/01/1993,0,20,,1,,,,,,,,,,1.600000024,0.5,,,,,,,,,0.229000002,,
4,,209,28/01/1993,20,40,,1.299999952,,,,,,,,,,1.5,0.400000006,,,,,,,,,0.286000013,,
4,,209,28/01/1993,40,60,,1.299999952,,,,,,,,,,1,1.399999976,,,,,,,,,0.278200001,,
4,,209,28/01/1993,60,90,,1.299999952,,,,,,,,,,0.899999976,2,,,,,,,,,0.312000006,,
4,,209,28/01/1993,90,120,,1.5,,,,,,,,,,0.400000006,1.700000048,,,,,,,,,0.368999988,,
4,,209,28/01/1993,120,150,,1.5,,,,,,,,,,0.400000006,1.5,,,,,,,,,0.388500005,,
4,,209,3/3/1993,0,20,,1,,,,,,,,,,2.099999905,2.799999952,,,,,,,,,0.160999998,,
4,,209,3/3/1993,20,40,,1.299999952,,,,,,,,,,0.899999976,1.200000048,,,,,,,,,0.232700005,,
4,,209,3/3/1993,40,60,,1.299999952,,,,,,,,,,0.400000006,1.600000024,,,,,,,,,0.274300009,,
4,,209,3/3/1993,60,90,,1.299999952,,,,,,,,,,0.200000003,1.299999952,,,,,,,,,0.343199998,,
4,,209,4/6/1993,0,20,,1,,,,,,,,,,0.400000006,0.600000024,,,,,,,,,0.233999997,,
4,,209,4/6/1993,20,40,,1.299999952,,,,,,,,,,0.300000012,0.5,,,,,,,,,0.276899993,,
4,,209,4/6/1993,40,60,,1.299999952,,,,,,,,,,0.200000003,0.400000006,,,,,,,,,0.288599998,,
4,,209,4/6/1993,60,90,,1.299999952,,,,,,,,,,0.200000003,0.300000012,,,,,,,,,0.322400004,,
4,,209,4/6/1993,90,120,,1.5,,,,,,,,,,0.100000001,0.300000012,,,,,,,,,0.436500013,,
4,,209,6/9/1993,0,20,,1.139999986,,,,,,,,,,1.700000048,0.300000012,,,,,,,,,,,
4,,209,6/9/1993,20,40,,1.370000005,,,,,,,,,,0.800000012,0.600000024,,,,,,,,,,,
4,,209,6/9/1993,40,60,,1.399999976,,,,,,,,,,0.400000006,0.400000006,,,,,,,,,,,
4,,209,6/9/1993,60,90,,1.429999948,,,,,,,,,,0.300000012,0.400000006,,,,,,,,,,,
4,,209,6/9/1993,90,120,,1.610000014,,,,,,,,,,0.100000001,0.300000012,,,,,,,,,,,
4,,209,6/9/1993,120,150,,1.679999948,,,,,,,,,,1.399999976,1.799999952,,,,,,,,,,,
4,,210,22/07/1991,0,20,0.090000004,,0.02,4.119999886,5.840000153,20,1.700000048,0.039999999,189,1.399999976,25,,3.400000095,0.800000012,5.5,84,0.129999995,,,0.100000001,5,,,3
4,,210,20/07/1992,0,20,,1.100000024,,,,,,,,,,6.400000095,2.900000095,,,,,,,,,0.0363,,
4,,210,20/07/1992,20,40,,1.399999976,,,,,,,,,,3.5,2.5,,,,,,,,,0.254799992,,
4,,210,20/07/1992,40,60,,1.5,,,,,,,,,,1,2.099999905,,,,,,,,,0.303000003,,
4,,210,20/07/1992,60,90,,1.600000024,,,,,,,,,,0.300000012,1.899999976,,,,,,,,,0.384000003,,
4,,210,26/10/1992,0,20,,1.100000024,,,,,,,,,,43.29999924,1.100000024,,,,,,,,,0.127599999,,
4,,210,26/10/1992,20,40,,1.399999976,,,,,,,,,,9.5,1,,,,,,,,,0.1778,,
4,,210,26/10/1992,40,60,,1.5,,,,,,,,,,3.299999952,1.399999976,,,,,,,,,0.223499998,,
4,,210,26/10/1992,60,90,,1.600000024,,,,,,,,,,0,1.799999952,,,,,,,,,0.308800012,,
4,,210,26/10/1992,90,120,,1.899999976,,,,,,,,,,0,0.600000024,,,,,,,,,0.438899994,,
4,,210,26/10/1992,120,150,,1.899999976,,,,,,,,,,0,0.5,,,,,,,,,0.46360001,,
4,,210,28/01/1993,0,20,,1,,,,,,,,,,4.400000095,0.600000024,,,,,,,,,0.208000004,,
4,,210,28/01/1993,20,40,,1.299999952,,,,,,,,,,0.800000012,0.200000003,,,,,,,,,0.253500015,,
4,,210,28/01/1993,40,60,,1.299999952,,,,,,,,,,0.800000012,0.400000006,,,,,,,,,0.236599997,,
4,,210,28/01/1993,60,90,,1.399999976,,,,,,,,,,0.300000012,0.5,,,,,,,,,0.309399992,,
4,,210,28/01/1993,90,120,,1.5,,,,,,,,,,0.600000024,0.600000024,,,,,,,,,0.381000012,,
4,,210,28/01/1993,120,150,,1.399999976,,,,,,,,,,0.600000024,0.600000024,,,,,,,,,0.354200006,,
4,,210,3/3/1993,0,20,,1,,,,,,,,,,0.800000012,1.899999976,,,,,,,,,0.178000003,,
4,,210,3/3/1993,20,40,,1.299999952,,,,,,,,,,0.699999988,1,,,,,,,,,0.240500003,,
4,,210,3/3/1993,40,60,,1.299999952,,,,,,,,,,0.200000003,0.600000024,,,,,,,,,0.271699995,,
4,,210,3/3/1993,60,90,,1.399999976,,,,,,,,,,0,0.5,,,,,,,,,0.3486,,
4,,210,4/6/1993,0,20,,1,,,,,,,,,,0.300000012,0.699999988,,,,,,,,,0.204999998,,
4,,210,4/6/1993,20,40,,1.299999952,,,,,,,,,,0.400000006,0.300000012,,,,,,,,,0.25999999,,
4,,210,4/6/1993,40,60,,1.299999952,,,,,,,,,,0.200000003,0.200000003,,,,,,,,,0.271699995,,
4,,210,4/6/1993,60,90,,1.399999976,,,,,,,,,,0.200000003,0.400000006,,,,,,,,,0.328999996,,
4,,210,6/9/1993,0,20,,1.139999986,,,,,,,,,,1,1,,,,,,,,,,,
4,,210,6/9/1993,20,40,,1.370000005,,,,,,,,,,0.400000006,0.600000024,,,,,,,,,,,
4,,210,6/9/1993,40,60,,1.399999976,,,,,,,,,,0.100000001,0.600000024,,,,,,,,,,,
4,,210,6/9/1993,60,90,,1.429999948,,,,,,,,,,0.200000003,0.699999988,,,,,,,,,,,
4,,210,6/9/1993,90,120,,1.610000014,,,,,,,,,,2.099999905,3.700000048,,,,,,,,,,,
4,,210,6/9/1993,120,150,,1.679999948,,,,,,,,,,1.299999952,1.200000048,,,,,,,,,,,
4,,211,22/07/1991,0,20,0.059999999,,0.02,5.099999905,7.050000191,20,1.899999976,0.039999999,167,1.639999986,21,,3.700000048,0.899999976,5.5,90,0.129999995,,,0.119999997,6,,,3.200000048
4,,211,20/07/1992,0,20,,1.100000024,,,,,,,,,,6.300000191,2.5,,,,,,,,,0.0836,,
4,,211,20/07/1992,20,40,,1.399999976,,,,,,,,,,3.599999905,3.200000048,,,,,,,,,0.284200013,,
4,,211,20/07/1992,40,60,,1.5,,,,,,,,,,0.899999976,2.400000095,,,,,,,,,0.330000013,,
4,,211,20/07/1992,60,90,,1.600000024,,,,,,,,,,0.200000003,1.600000024,,,,,,,,,0.390399992,,
4,,211,26/10/1992,0,20,,1.100000024,,,,,,,,,,54.79999924,0.600000024,,,,,,,,,0.129800007,,
4,,211,26/10/1992,20,40,,1.399999976,,,,,,,,,,17.60000038,1.200000048,,,,,,,,,0.183400005,,
4,,211,26/10/1992,40,60,,1.5,,,,,,,,,,1.299999952,2.299999952,,,,,,,,,0.233999997,,
4,,211,26/10/1992,60,90,,1.600000024,,,,,,,,,,0,2,,,,,,,,,0.319999993,,
4,,211,26/10/1992,90,120,,1.899999976,,,,,,,,,,0,1,,,,,,,,,0.42750001,,
4,,211,26/10/1992,120,150,,1.899999976,,,,,,,,,,0,0.699999988,,,,,,,,,0.471199989,,
4,,211,28/01/1993,0,20,,1,,,,,,,,,,5.699999809,5.300000191,,,,,,,,,0.199000001,,
4,,211,28/01/1993,20,40,,1.299999952,,,,,,,,,,0.800000012,5.099999905,,,,,,,,,0.245700002,,
4,,211,28/01/1993,40,60,,1.399999976,,,,,,,,,,0.300000012,6.300000191,,,,,,,,,0.289799988,,
4,,211,28/01/1993,60,90,,1.5,,,,,,,,,,0.200000003,4.900000095,,,,,,,,,0.313499987,,
4,,211,28/01/1993,90,120,,1.399999976,,,,,,,,,,0.300000012,3,,,,,,,,,0.365399987,,
4,,211,28/01/1993,120,150,,1.5,,,,,,,,,,0.300000012,2.599999905,,,,,,,,,0.409500003,,
4,,211,3/3/1993,0,20,,1,,,,,,,,,,0.800000012,2.099999905,,,,,,,,,0.147,,
4,,211,3/3/1993,20,40,,1.299999952,,,,,,,,,,0.800000012,3.299999952,,,,,,,,,0.227500007,,
4,,211,3/3/1993,40,60,,1.399999976,,,,,,,,,,0,7.099999905,,,,,,,,,0.288399994,,
4,,211,3/3/1993,60,90,,1.5,,,,,,,,,,0.400000006,8.300000191,,,,,,,,,0.354000002,,
4,,211,4/6/1993,0,20,,1.100000024,,,,,,,,,,0.200000003,1.100000024,,,,,,,,,0.229900002,,
4,,211,4/6/1993,20,40,,1.399999976,,,,,,,,,,0.200000003,0.300000012,,,,,,,,,0.280000001,,
4,,211,4/6/1993,40,60,,1.5,,,,,,,,,,0.100000001,0.300000012,,,,,,,,,0.331499994,,
4,,211,4/6/1993,60,90,,1.600000024,,,,,,,,,,0.200000003,0.300000012,,,,,,,,,0.42719999,,
4,,211,4/6/1993,90,120,,1.899999976,,,,,,,,,,0,0.300000012,,,,,,,,,0.57190001,,
4,,211,6/9/1993,0,20,,1.139999986,,,,,,,,,,0.400000006,0.5,,,,,,,,,,,
4,,211,6/9/1993,20,40,,1.370000005,,,,,,,,,,0.300000012,0.5,,,,,,,,,,,
4,,211,6/9/1993,40,60,,1.399999976,,,,,,,,,,0.100000001,0.400000006,,,,,,,,,,,
4,,211,6/9/1993,60,90,,1.429999948,,,,,,,,,,1.100000024,2.799999952,,,,,,,,,,,
4,,211,6/9/1993,90,120,,1.610000014,,,,,,,,,,0.699999988,4.300000191,,,,,,,,,,,
4,,211,6/9/1993,120,150,,1.679999948,,,,,,,,,,0,4.599999905,,,,,,,,,,,
4,,212,22/07/1991,0,20,0.029999999,,0.02,4.480000019,5.929999828,20,1.700000048,0.039999999,190,1.220000029,25,,3.900000095,0.800000012,5.400000095,96,0.109999999,,,0.090000004,5,,,2.900000095
4,,212,20/07/1992,0,20,,1.100000024,,,,,,,,,,5.400000095,3.099999905,,,,,,,,,0.0462,,
4,,212,20/07/1992,20,40,,1.399999976,,,,,,,,,,2,2.200000048,,,,,,,,,0.256199986,,
4,,212,20/07/1992,40,60,,1.5,,,,,,,,,,0.200000003,1.700000048,,,,,,,,,0.313499987,,
4,,212,20/07/1992,60,90,,1.5,,,,,,,,,,0,1.399999976,,,,,,,,,0.346500009,,
4,,212,26/10/1992,0,20,,1.100000024,,,,,,,,,,104.5999985,2.5,,,,,,,,,0.117700003,,
4,,212,26/10/1992,20,40,,1.399999976,,,,,,,,,,12.30000019,1.399999976,,,,,,,,,0.193200007,,
4,,212,26/10/1992,40,60,,1.5,,,,,,,,,,2.099999905,2.099999905,,,,,,,,,0.243000001,,
4,,212,26/10/1992,60,90,,1.5,,,,,,,,,,0.699999988,1.5,,,,,,,,,0.223499998,,
4,,212,26/10/1992,90,120,,1.799999952,,,,,,,,,,0,1.200000048,,,,,,,,,0.385199994,,
4,,212,26/10/1992,120,150,,1.899999976,,,,,,,,,,0,0.600000024,,,,,,,,,0.533900023,,
4,,212,3/3/1993,0,20,,1.100000024,,,,,,,,,,0.800000012,2.299999952,,,,,,,,,0.204600006,,
4,,212,3/3/1993,20,40,,1.399999976,,,,,,,,,,0.699999988,1.700000048,,,,,,,,,0.266000003,,
4,,212,3/3/1993,40,60,,1.5,,,,,,,,,,0.5,5.300000191,,,,,,,,,0.331499994,,
4,,212,3/3/1993,60,90,,1.5,,,,,,,,,,0.400000006,6.300000191,,,,,,,,,0.389999986,,
4,,212,4/6/1993,0,20,,1.100000024,,,,,,,,,,0.400000006,0.800000012,,,,,,,,,0.212300003,,
4,,212,4/6/1993,20,40,,1.399999976,,,,,,,,,,0.200000003,0.300000012,,,,,,,,,0.256199986,,
4,,212,4/6/1993,40,60,,1.5,,,,,,,,,,0,0.200000003,,,,,,,,,0.32249999,,
4,,212,4/6/1993,60,90,,1.5,,,,,,,,,,0,0.200000003,,,,,,,,,0.370499998,,
4,,212,4/6/1993,90,120,,1.799999952,,,,,,,,,,0,0.200000003,,,,,,,,,0.518400013,,
4,,213,22/07/1991,0,20,0.02,,0.02,5.139999866,6.820000172,20,1.899999976,0.039999999,183,1.440000057,28,,3.299999952,0.899999976,5.5,104,0.109999999,,,0.109999999,6,,,3.700000048
4,,213,20/07/1992,0,20,,1.200000048,,,,,,,,,,5.400000095,2.700000048,,,,,,,,,0.0528,,
4,,213,20/07/1992,20,40,,1.399999976,,,,,,,,,,2.599999905,2.599999905,,,,,,,,,0.261799991,,
4,,213,20/07/1992,40,60,,1.399999976,,,,,,,,,,0,1.5,,,,,,,,,0.342999995,,
4,,213,20/07/1992,60,90,,1.399999976,,,,,,,,,,0.100000001,1.700000048,,,,,,,,,0.317799985,,
4,,213,26/10/1992,0,20,,1.200000048,,,,,,,,,,14,0.699999988,,,,,,,,,0.143999994,,
4,,213,26/10/1992,20,40,,1.399999976,,,,,,,,,,9.100000381,1.299999952,,,,,,,,,0.204400003,,
4,,213,26/10/1992,40,60,,1.399999976,,,,,,,,,,2.200000048,1.799999952,,,,,,,,,0.236599997,,
4,,213,26/10/1992,60,90,,1.399999976,,,,,,,,,,1.299999952,1,,,,,,,,,0.273000002,,
4,,213,26/10/1992,90,120,,1.799999952,,,,,,,,,,0,0.400000006,,,,,,,,,0.414000005,,
4,,213,26/10/1992,120,150,,1.899999976,,,,,,,,,,0,0.400000006,,,,,,,,,0.454100013,,
4,,213,3/3/1993,0,20,,1.200000048,,,,,,,,,,0.5,2,,,,,,,,,0.252000004,,
4,,213,3/3/1993,20,40,,1.399999976,,,,,,,,,,0.5,0.899999976,,,,,,,,,0.277200013,,
4,,213,3/3/1993,40,60,,1.399999976,,,,,,,,,,0.300000012,0.699999988,,,,,,,,,0.292600006,,
4,,213,3/3/1993,60,90,,1.399999976,,,,,,,,,,0.100000001,0.800000012,,,,,,,,,0.362599999,,
4,,213,4/6/1993,0,20,,1.200000048,,,,,,,,,,0.300000012,0.200000003,,,,,,,,,0.242400005,,
4,,213,4/6/1993,20,40,,1.399999976,,,,,,,,,,0.600000024,0.100000001,,,,,,,,,0.277200013,,
4,,213,4/6/1993,40,60,,1.399999976,,,,,,,,,,0,0.100000001,,,,,,,,,0.314999998,,
4,,213,4/6/1993,60,90,,1.399999976,,,,,,,,,,0,0.300000012,,,,,,,,,0.377999991,,
4,,214,22/07/1991,0,20,0.100000001,,0.02,5.920000076,7.920000076,20,2.200000048,0.039999999,186,1.649999976,33,,3.200000048,0.899999976,5.5,95,0.140000001,,,0.109999999,5,,,3.900000095
4,,214,20/07/1992,0,20,,1.100000024,,,,,,,,,,6.400000095,3.099999905,,,,,,,,,0.0374,,
4,,214,20/07/1992,20,40,,1.399999976,,,,,,,,,,4.099999905,2.599999905,,,,,,,,,0.270200014,,
4,,214,20/07/1992,40,60,,1.399999976,,,,,,,,,,1,1.700000048,,,,,,,,,0.289799988,,
4,,214,20/07/1992,60,90,,1.399999976,,,,,,,,,,0.300000012,1.100000024,,,,,,,,,0.335999995,,
4,,214,26/10/1992,0,20,,1.100000024,,,,,,,,,,44.29999924,1.299999952,,,,,,,,,0.134200007,,
4,,214,26/10/1992,20,40,,1.399999976,,,,,,,,,,8.699999809,0.400000006,,,,,,,,,0.212799996,,
4,,214,26/10/1992,40,60,,1.399999976,,,,,,,,,,1.899999976,0.600000024,,,,,,,,,0.211400002,,
4,,214,26/10/1992,60,90,,1.399999976,,,,,,,,,,0.600000024,0.600000024,,,,,,,,,0.271600008,,
4,,214,26/10/1992,90,120,,1.799999952,,,,,,,,,,0,0.400000006,,,,,,,,,0.414000005,,
4,,214,26/10/1992,120,150,,1.799999952,,,,,,,,,,0.100000001,0.400000006,,,,,,,,,0.460799992,,
4,,214,3/3/1993,0,20,,1.100000024,,,,,,,,,,0.400000006,1.100000024,,,,,,,,,0.174899995,,
4,,214,3/3/1993,20,40,,1.399999976,,,,,,,,,,0.300000012,0.800000012,,,,,,,,,0.242200002,,
4,,214,3/3/1993,40,60,,1.399999976,,,,,,,,,,0.5,0.600000024,,,,,,,,,0.300999999,,
4,,214,3/3/1993,60,90,,1.399999976,,,,,,,,,,0.400000006,0.5,,,,,,,,,0.362599999,,
4,,214,4/6/1993,0,20,,1.100000024,,,,,,,,,,0.200000003,0.899999976,,,,,,,,,0.25850001,,
4,,214,4/6/1993,20,40,,1.399999976,,,,,,,,,,0.100000001,0.400000006,,,,,,,,,0.309399992,,
4,,214,4/6/1993,40,60,,1.399999976,,,,,,,,,,0,0.300000012,,,,,,,,,0.337399989,,
4,,214,4/6/1993,60,90,,1.399999976,,,,,,,,,,0,0.300000012,,,,,,,,,0.39199999,,
4,,214,4/6/1993,90,120,,1.799999952,,,,,,,,,,0.100000001,0.300000012,,,,,,,,,0.53640002,,
4,,214,6/9/1993,0,20,,1.139999986,,,,,,,,,,0.400000006,2.799999952,,,,,,,,,,,
4,,214,6/9/1993,20,40,,1.370000005,,,,,,,,,,0.300000012,2,,,,,,,,,,,
4,,214,6/9/1993,40,60,,1.399999976,,,,,,,,,,0.899999976,1.100000024,,,,,,,,,,,
4,,214,6/9/1993,60,90,,1.429999948,,,,,,,,,,0.400000006,1.399999976,,,,,,,,,,,
4,,214,6/9/1993,90,120,,1.610000014,,,,,,,,,,0.5,0.600000024,,,,,,,,,,,
4,,214,6/9/1993,120,150,,1.679999948,,,,,,,,,,0.100000001,1,,,,,,,,,,,
5,,201,9/4/1992,0,20,16.53000069,,0.02,4.320000172,1,12,1.5,0.050000001,9,0.239999995,1.200000048,,4,1.200000048,7.599999905,11.65999985,0.01,,,0.300000012,155,,,28
5,,201,20/07/1992,0,0,,,,,,,,,,,,6.5,113.4000015,,,,,,,,,,,
5,,201,20/07/1992,0,20,,1.366670012,,,,,,,,,,1.433330059,25.20000076,,,,,,,,,0.219300002,,
5,,201,20/07/1992,20,40,,1.533329964,,,,,,,,,,1.333330035,7.966667175,,,,,,,,,0.236467004,,
5,,201,20/07/1992,40,60,,1.5,,,,,,,,,,1.133329988,4.666666985,,,,,,,,,0.280499995,,
5,,201,20/07/1992,60,90,,1.633329988,,,,,,,,,,2.700000048,3.666666985,,,,,,,,,0.251199991,,
5,,201,20/07/1992,90,120,,1.399999976,,,,,,,,,,2.033329964,2.533333063,,,,,,,,,0.209999993,,
5,,201,20/07/1992,120,150,,1.366670012,,,,,,,,,,1.333330035,1.200000048,,,,,,,,,0.141299993,,
5,,201,2/11/1992,0,0,,,,,,,,,,,,1.5,50.70000076,,,,,,,,,,,
5,,201,2/11/1992,0,20,,1.399999976,,,,,,,,,,3,2.599999905,,,,,,,,,0.340200007,,
5,,201,2/11/1992,20,40,,1.5,,,,,,,,,,2.5,10.10000038,,,,,,,,,0.316500008,,
5,,201,2/11/1992,40,60,,1.399999976,,,,,,,,,,1.799999952,5.099999905,,,,,,,,,0.282799989,,
5,,201,2/11/1992,60,90,,1.200000048,,,,,,,,,,1.399999976,5.800000191,,,,,,,,,0.2412,,
5,,201,2/11/1992,90,120,,1.5,,,,,,,,,,1.799999952,2.700000048,,,,,,,,,0.279000014,,
5,,201,2/11/1992,120,150,,1.5,,,,,,,,,,2.599999905,1.5,,,,,,,,,0.231000006,,
5,,201,22/02/1993,0,0,,,,,,,,,,,,1.399999976,8.100000381,,,,,,,,,,,
5,,201,22/02/1993,0,20,,1.299999952,,,,,,,,,,1.399999976,2.5,,,,,,,,,0.293799996,,
5,,201,22/02/1993,20,40,,1.399999976,,,,,,,,,,1,1.399999976,,,,,,,,,0.309399992,,
5,,201,22/02/1993,40,60,,1.5,,,,,,,,,,1,1.100000024,,,,,,,,,0.324000001,,
5,,201,22/02/1993,60,90,,1.299999952,,,,,,,,,,0.899999976,1.100000024,,,,,,,,,0.305500001,,
5,,201,22/02/1993,90,120,,1.399999976,,,,,,,,,,0.699999988,4.400000095,,,,,,,,,0.394800007,,
5,,201,22/02/1993,120,150,,1.5,,,,,,,,,,0.800000012,5,,,,,,,,,0.300000012,,
5,,201,18/05/1993,0,0,,,,,,,,,,,,2,3,,,,,,,,,,,
5,,201,18/05/1993,0,20,,1.299999952,,,,,,,,,,2.099999905,1.200000048,,,,,,,,,0.289900005,,
5,,201,18/05/1993,20,40,,1.5,,,,,,,,,,2.200000048,0.899999976,,,,,,,,,0.335999995,,
5,,201,18/05/1993,40,60,,1.5,,,,,,,,,,2.299999952,1.200000048,,,,,,,,,0.335999995,,
5,,201,18/05/1993,60,90,,1.399999976,,,,,,,,,,2.099999905,2,,,,,,,,,0.352800012,,
5,,201,18/05/1993,90,120,,1.299999952,,,,,,,,,,2.299999952,2,,,,,,,,,0.312000006,,
