ExpID,Plot,Date,Sample,CCS,DPMSTK,DSMSTK,DWCAB,DWC-IIST,DWDLF,DWGLF,DWMST,DWPCAB,DWPDLF,DWPGLF,DWPMST,DWPSTA,DWPSTK,DWPTOP,DWPTOTA,DWPTOTG,DWRT,DWSCAB,DWSDLF,DWSGLF,DWSMST,DWSSTA,DWSTA,DWSTB,DWSTOP,DWSTOTA,DWSTOTG,DWTOP,DWTOTA,DWTOTB,DWTOTG,DWTOTT,FBCAB,FBGLF,FBMST,FBPMST,FBSMST,FBSTA,FBTOP,FBTOTA,FCCAB,FCCABF,FCDLF,FCGLF,FCGLFF,FCMST,FCMSTF,FCPMST,FCPMSTF,FCSMST,FCSMSTF,FCSTA,FCSTAF,FCTOP,FCTOPF,FCTOTA,FRINT,FWCAB,FWC-IIST,FWDLF,FWDST,FWGLF,FWMST,FWPCAB,FWPDLF,FWPGLF,FWPMST,FWPSTA,FWPTOP,FWPTOTA,FWPTOTG,FWSCAB,FWSDLF,FWSGLF,FWSMST,FWSSTA,FWSTA,FWSTOP,FWSTOTA,FWSTOTG,FWTOP,FWTOTA,FWTOTG,GCCABF,GCGLFF,GCMST,GCMSTF,GCPMSTF,GWCAB,GWGLF,GWMST,GWSTA,GWTOP,GWTOTA,LAI,LAPSTK,LASSTK,LATSTK,LAW,LGISB,LGIST,LPMSTK,LSMSTK,MOCAB,MODLF,MOGLF,MOMST,MOPCAB,MOPDLF,MOPGLF,MOPMST,MOPSTA,MOPTOP,MOPTOTA,MOPTOTG,MOSCAB,MOSDLF,MOSGLF,MOSMST,MOSSTA,MOSTA,MOSTOP,MOSTOTA,MOSTOTG,MOTOP,MOTOTA,MOTOTG,NCCAB,NCDLF,NCGLF,NC-IISTK,NC-IISTKS,NCMST,NCPCAB,NCPDLF,NCPGLF,NCPMST,NCPSTA,NCPTOP,NCPTOTA,NCSCAB,NCSDLF,NCSGLF,NCSMST,NCSSTA,NCSTA,NCSTOP,NCSTOTA,NCTOP,NCTOTA,NCTOTG,NMDSTK,NMPDLF,NMPGLF,NMPSTK,NMSDLF,NMSGLF,NMSSTK,NMTSTK,NWCAB,NWDLF,NWGLF,NWMST,NWPCAB,NWPDLF,NWPGLF,NWPMST,NWPSTA,NWPTOP,NWPTOTA,NWSCAB,NWSDLF,NWSGLF,NWSMST,NWSSTA,NWSTA,NWSTOP,NWSTOTA,NWTOP,NWTOTA,NWTOTG,PCGLFF,PCMSTF,PCPTOP,PCPTOPF,PCSTOP,PCSTOPF,PCTOPF,PRUE,PWPTOP,PWSTOP,RCCAB,RCCABF,RCGLF,RCGLFF,RCMST,RCMSTF,RCPTOP,RCPTOPF,RCSTOP,RCSTOPF,RINT,RWMST,RWPMST,RWPTOP,RWSTOP,SCCAB,SCCABF,SCGLF,SCGLFF,SCMST,SCMSTF,SCPMST,SCPMSTF,SCPTOP,SCPTOPF,SCSMST,SCSMSTF,SCSTA,SCSTAF,SCSTOP,SCSTOPF,SCTOP,SCTOPF,SCTOTA,SCTOTAF,SWCAB,SWGLF,SWMST,SWPCAB,SWPMST,SWPTOP,SWSMST,SWSTA,SWSTOP,SWTOP,SWTOTA,TCCABF,TCGLFF,TCMST,TCMSTF,TDWT,TFWT,TWCAB,TWGLF,TWMST,TWSTA,TWTOP,TWTOTA
906,90618,7/9/1998,s03,,,,227.3755951,,574.1968994,328.3049927,3361.556885,,,,,,,,,,,,,,,,3588.933105,,,,,555.6810303,4491.435059,,3917.238037,,,,1461.250977,,,,,,,,,,,0.434695005,0.133100003,,,,,,,,,,,1006.633972,,639.3441772,,877.3410034,10978.58984,,,,,,,,,,,,,,11985.23047,,,,1883.969971,13501.91016,12862.57031,,,0.00249386,0.0007636,,,,4.191629887,,,,2.5666399,,,,78.17839813,,,,,0.225877002,0.898102999,0.37420401,0.306192011,,,,,,,,,,,,,,0.299445987,,,,0.294950992,0.332652003,0.304545999,,,,,,,,,,,,,,,,,,,,,,,,,0.191082805,,,,,,,6.751589775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.476999998,0.146053493,,,,,,,,,,,,,,,,,1603.46106,,,,,,,,,,,0.00299263,0.00091632,,,,,5.029950142,,,
907,90701,12/4/1999,S01,,,,296.515625,,274.2796326,411.5794373,1945.061279,,,,,,,,,,,,,,,,2241.576904,,,,,708.0950928,2927.436035,,2653.15625,,,,,,,,,,,,,,,,,,,,,,,,,,,1986.587769,,398.0588989,,1466.070313,10111.06641,,,,,,,,,,,,,,12097.6543,,,,3452.657959,13961.7832,13563.72461,,,,,,,,,,,,3.247073174,,,,78.89299011,,,,,0.149258763,0.689042866,0.280736506,0.19236955,,,,,,,,,,,,,,0.185290217,,,,0.205086932,0.209674925,0.195606768,,,,,,,,,,,,,,,,,,,,,,,,,0.764331222,,,,,,,10.76433086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90701,30/08/1999,S02,,,,177.2798309,,446.1187439,285.9335938,3205.741943,,,,,,,,,,,,,,,,3383.021729,,,,,463.2134399,4115.074219,,3668.955322,,,,,,,,,,,,,,,,,,,,,,,,,,,736.8225708,,446.1187439,,883.2094116,10666.33301,,,,,,,,,,,,,,11403.15625,,,,1620.031982,12732.48438,12286.36523,,,,,,,,,,,,2.129662991,,,,74.48103333,,,,,0.240600452,1,0.32374385,0.300547689,,,,,,,,,,,,,,0.296674162,,,,0.285928577,0.323194891,0.298620075,,,,,,,,,,,,,,,,,,,,,,,,,0.509554148,,,,,,,8.471337318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90702,12/4/1999,S01,,,,275.6691284,,340.6433105,423.3414612,1898.553467,,,,,,,,,,,,,,,,2174.222656,,,,,699.0105591,2938.207275,,2597.563965,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.521973,,464.6806641,,1493.799438,10573.76855,,,,,,,,,,,,,,12589.29102,,,,3509.321533,14547.77051,14083.08984,,,,,,,,,,,,3.753770828,,,,88.67005157,,,,,0.136773065,0.733069718,0.283399105,0.179553151,,,,,,,,,,,,,,0.172704145,,,,0.199186817,0.201969594,0.184445605,,,,,,,,,,,,,,,,,,,,,,,,,0.700636923,,,,,,,10.38216591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90702,30/08/1999,S02,,,,178.270813,,497.3742371,317.7568359,2562.148193,,,,,,,,,,,,,,,,2740.418945,,,,,496.0276489,3555.550049,,3058.175781,,,,,,,,,,,,,,,,,,,,,,,,,,,773.6887817,,497.3742371,,946.5776367,8342.869141,,,,,,,,,,,,,,9116.557617,,,,1720.266357,10560.50977,10063.13574,,,,,,,,,,,,2.295524597,,,,72.24154663,,,,,0.2304167,1,0.33569023,0.307106376,,,,,,,,,,,,,,0.300597996,,,,0.288343519,0.336683571,0.303898901,,,,,,,,,,,,,,,,,,,,,,,,,0.636942685,,,,,,,7.324840546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90703,12/4/1999,S01,,,,249.3128662,,359.2931213,446.430542,2269.797607,,,,,,,,,,,,,,,,2519.110352,,,,,695.7434082,3324.834229,,2965.541016,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.589844,,537.6456909,,1640.383667,11883.68652,,,,,,,,,,,,,,13758.27637,,,,3514.973389,15936.30566,15398.66016,,,,,,,,,,,,3.853531837,,,,86.31872559,,,,,0.132995963,0.668271184,0.272150099,0.191001132,,,,,,,,,,,,,,0.183097824,,,,0.197937027,0.208632678,0.192584351,,,,,,,,,,,,,,,,,,,,,,,,,1.910827994,,,,,,,12.22929955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90703,30/08/1999,S02,,,,195.8015289,,546.850769,358.008606,3785.169189,,,,,,,,,,,,,,,,3980.970703,,,,,553.8101196,4885.830078,,4338.979492,,,,,,,,,,,,,,,,,,,,,,,,,,,894.3432617,,546.850769,,1057.228882,12030.23926,,,,,,,,,,,,,,12924.58301,,,,1951.572144,14528.66211,13981.81152,,,,,,,,,,,,2.703300238,,,,75.50936127,,,,,0.218933299,1,0.338629216,0.314637899,,,,,,,,,,,,,,0.308015406,,,,0.283776402,0.336289048,0.310330272,,,,,,,,,,,,,,,,,,,,,,,,,0.573248386,,,,,,,8.980892181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90704,12/4/1999,S01,,,,228.0343323,,163.0106964,303.6094666,1303.860596,,,,,,,,,,,,,,,,1531.894897,,,,,531.6437988,1998.515137,,1835.504395,,,,,,,,,,,,,,,,,,,,,,,,,,,1287.976685,,232.3812561,,1125.60083,6379.519043,,,,,,,,,,,,,,7667.495605,,,,2413.577393,9025.477539,8793.09668,,,,,,,,,,,,2.60490942,,,,85.79803467,,,,,0.177048504,0.701479554,0.269731015,0.204382271,,,,,,,,,,,,,,0.199790776,,,,0.220272109,0.221430391,0.208743796,,,,,,,,,,,,,,,,,,,,,,,,,0.382165611,,,,,,,7.388535023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90704,30/08/1999,S02,,,,165.8681183,,564.5408936,285.5511475,2638.55957,,,,,,,,,,,,,,,,2804.427734,,,,,451.419281,3654.519775,,3089.97876,,,,,,,,,,,,,,,,,,,,,,,,,,,725.7699585,,564.5408936,,874.3081665,8453.21582,,,,,,,,,,,,,,9178.985352,,,,1600.078125,10617.83398,10053.29395,,,,,,,,,,,,2.1782372,,,,76.28186035,,,,,0.228540897,1,0.326602399,0.312136799,,,,,,,,,,,,,,0.305526972,,,,0.282123268,0.344186902,0.307359844,,,,,,,,,,,,,,,,,,,,,,,,,0.573248386,,,,,,,7.770700455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90705,12/4/1999,S01,,,,230.7332916,,195.2978516,302.3976135,1437.4375,,,,,,,,,,,,,,,,1668.170776,,,,,533.1309204,2165.866211,,1970.568359,,,,,,,,,,,,,,,,,,,,,,,,,,,1334.11145,,256.3507385,,1122.093628,6332.030273,,,,,,,,,,,,,,7666.141602,,,,2456.205078,9044.585938,8788.235352,,,,,,,,,,,,2.447268248,,,,80.92881775,,,,,0.172949046,0.761838436,0.269494116,0.227010518,,,,,,,,,,,,,,0.217602387,,,,0.217054725,0.23946549,0.224227995,,,,,,,,,,,,,,,,,,,,,,,,,0.700636923,,,,,,,8.025477409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90705,30/08/1999,S02,,,,137.0610046,,514.7095337,247.1536255,2270.032715,,,,,,,,,,,,,,,,2407.09375,,,,,384.2146301,3168.957031,,2654.247559,,,,,,,,,,,,,,,,,,,,,,,,,,,588.8598022,,514.7095337,,694.8245239,7106.064941,,,,,,,,,,,,,,7694.924316,,,,1283.684326,8904.458984,8389.749023,,,,,,,,,,,,1.675471663,,,,67.79069519,,,,,0.232756585,1,0.355706573,0.319450051,,,,,,,,,,,,,,0.312815785,,,,0.299306184,0.355884314,0.316367924,,,,,,,,,,,,,,,,,,,,,,,,,0.254777074,,,,,,,7.5159235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90706,12/4/1999,S01,,,,258.6668701,,411.9584045,420.4853516,1941.26062,,,,,,,,,,,,,,,,2199.92749,,,,,679.1522217,3032.371338,,2620.412842,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.611572,,514.1832275,,1622.745972,10576.53516,,,,,,,,,,,,,,12347.14746,,,,3393.357666,14484.07617,13969.89355,,,,,,,,,,,,3.465986013,,,,82.42822266,,,,,0.146089002,0.801189899,0.25911963,0.183544099,,,,,,,,,,,,,,0.178172946,,,,0.200141653,0.20935896,0.187575728,,,,,,,,,,,,,,,,,,,,,,,,,1.592356682,,,,,,,10.70063686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90706,30/08/1999,S02,,,,145.519928,,512.7953491,319.100769,3093.612549,,,,,,,,,,,,,,,,3239.132568,,,,,464.6207275,4071.028564,,3558.233398,,,,,,,,,,,,,,,,,,,,,,,,,,,714.090332,,512.7953491,,976.6208496,10261.46191,,,,,,,,,,,,,,10975.55176,,,,1690.711182,12464.96777,11952.17285,,,,,,,,,,,,2.412561655,,,,75.60500336,,,,,0.203783646,1,0.326739699,0.301478744,,,,,,,,,,,,,,0.295122504,,,,0.27480787,0.326597601,0.297705978,,,,,,,,,,,,,,,,,,,,,,,,,0.318471342,,,,,,,8.407643318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90707,12/4/1999,S01,,,,287.5910339,,216.9406738,498.4476929,1693.178833,,,,,,,,,,,,,,,,1980.769897,,,,,786.0387573,2696.158203,,2479.217529,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.118164,,276.0697327,,1739.172852,8980.582031,,,,,,,,,,,,,,10621.7002,,,,3380.291016,12636.94238,12360.87305,,,,,,,,,,,,4.174733162,,,,83.75469208,,,,,0.175240904,0.785818338,0.286600441,0.188537762,,,,,,,,,,,,,,0.186483324,,,,0.232535824,0.213355258,0.200569779,,,,,,,,,,,,,,,,,,,,,,,,,0.254777074,,,,,,,8.917197227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90707,30/08/1999,S02,,,,182.7092285,,422.3747559,286.7007446,2390.894287,,,,,,,,,,,,,,,,2573.603516,,,,,469.4099731,3282.679199,,2860.304443,,,,,,,,,,,,,,,,,,,,,,,,,,,794.7738647,,422.3747559,,885.1311035,7840.395508,,,,,,,,,,,,,,8635.168945,,,,1679.905029,9942.674805,9520.300781,,,,,,,,,,,,2.132290363,,,,74.37338257,,,,,0.22988832,1,0.323907644,0.304945648,,,,,,,,,,,,,,0.29803741,,,,0.279426515,0.330160558,0.300442666,,,,,,,,,,,,,,,,,,,,,,,,,0.063694268,,,,,,,6.687898159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90708,12/4/1999,S01,,,,271.9735413,,242.0731354,408.9846802,1678.375366,,,,,,,,,,,,,,,,1950.348877,,,,,680.958252,2601.406738,,2359.33374,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.005371,,300.3366394,,1335.608276,7562.336426,,,,,,,,,,,,,,9179.341797,,,,2952.61377,10815.28711,10514.9502,,,,,,,,,,,,3.504846096,,,,85.69626617,,,,,0.168195814,0.806006014,0.306216031,0.221938744,,,,,,,,,,,,,,0.212471545,,,,0.230628952,0.240530536,0.224378973,,,,,,,,,,,,,,,,,,,,,,,,,0.636942685,,,,,,,9.936306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90708,30/08/1999,S02,,,,236.6860657,,458.5841675,321.024292,2348.743896,,,,,,,,,,,,,,,,2585.429932,,,,,557.7103882,3365.03833,,2906.454102,,,,,,,,,,,,,,,,,,,,,,,,,,,785.4533691,,458.5841675,,871.4351807,7566.056152,,,,,,,,,,,,,,8351.509766,,,,1656.88855,9681.52832,9222.944336,,,,,,,,,,,,2.323871851,,,,72.38928223,,,,,0.301336884,1,0.368385732,0.310431719,,,,,,,,,,,,,,0.309576362,,,,0.336601019,0.347573042,0.315133005,,,,,,,,,,,,,,,,,,,,,,,,,0.191082805,,,,,,,7.834394932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90709,12/4/1999,S01,,,,262.1037598,,123.7397385,343.3407898,1297.243042,,,,,,,,,,,,,,,,1559.34668,,,,,605.444519,2026.427246,,1902.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.815308,,182.6432495,,1081.176636,5475.842285,,,,,,,,,,,,,,6761.657715,,,,2366.991943,8025.477539,7842.834473,,,,,,,,,,,,2.568114281,,,,74.79782104,,,,,0.203842446,0.677494168,0.317562163,0.236902907,,,,,,,,,,,,,,0.230616033,,,,0.255786479,0.252499282,0.242602021,,,,,,,,,,,,,,,,,,,,,,,,,0.318471342,,,,,,,8.980892181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90709,30/08/1999,S02,,,,188.4394684,,447.4896851,273.7995911,2037.540405,,,,,,,,,,,,,,,,2225.979736,,,,,462.2390747,2947.269043,,2499.779297,,,,,,,,,,,,,,,,,,,,,,,,,,,684.9082031,,447.4896851,,774.3873291,6462.641602,,,,,,,,,,,,,,7147.549805,,,,1459.295532,8369.426758,7921.937012,,,,,,,,,,,,1.708833218,,,,62.41181946,,,,,0.275130987,1,0.353569329,0.315279812,,,,,,,,,,,,,,0.31143257,,,,0.316754937,0.352147073,0.315551549,,,,,,,,,,,,,,,,,,,,,,,,,0.191082805,,,,,,,7.643311977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90710,12/4/1999,S01,,,,207.909256,,161.793869,329.6121216,1271.717163,,,,,,,,,,,,,,,,1479.626343,,,,,537.5213623,1971.032349,,1809.238525,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.643677,,200.7679901,,1038.636353,5537.391602,,,,,,,,,,,,,,6544.035156,,,,2045.280029,7783.439453,7582.671387,,,,,,,,,,,,2.682014465,,,,81.36880493,,,,,0.206537083,0.805874825,0.317350835,0.229659975,,,,,,,,,,,,,,0.226103067,,,,0.262810647,0.253234118,0.238601729,,,,,,,,,,,,,,,,,,,,,,,,,0.382165611,,,,,,,7.898089409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90710,30/08/1999,S02,,,,169.3515625,,510.1139526,246.2147827,1938.133423,,,,,,,,,,,,,,,,2107.484863,,,,,415.5663452,2863.813721,,2353.699707,,,,,,,,,,,,,,,,,,,,,,,,,,,601.9351807,,510.1139526,,683.4170532,6210.90332,,,,,,,,,,,,,,6812.838379,,,,1285.352173,8006.369629,7496.255371,,,,,,,,,,,,1.84679544,,,,75.00749969,,,,,0.281345189,1,0.360270202,0.312053382,,,,,,,,,,,,,,0.309340239,,,,0.323309302,0.357691914,0.313983411,,,,,,,,,,,,,,,,,,,,,,,,,0.127388537,,,,,,,7.5159235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90711,12/4/1999,S01,,,,164.9077454,,178.7884827,247.9176178,1110.069092,,,,,,,,,,,,,,,,1274.976929,,,,,412.8253479,1701.682983,,1522.894531,,,,,,,,,,,,,,,,,,,,,,,,,,,883.7458496,,220.6803436,,771.9388428,4703.25293,,,,,,,,,,,,,,5586.998535,,,,1655.684692,6579.617676,6358.9375,,,,,,,,,,,,2.05521059,,,,82.89893341,,,,,0.186600864,0.810169458,0.321162254,0.236021578,,,,,,,,,,,,,,0.228204265,,,,0.24933815,0.258629441,0.239488825,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,8.343949318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90711,30/08/1999,S02,,,,178.3535004,,404.7702942,226.345108,1908.706665,,,,,,,,,,,,,,,,2087.060303,,,,,404.6986084,2718.175537,,2313.405273,,,,,,,,,,,,,,,,,,,,,,,,,,,633.8895874,,404.7702942,,632.6870728,5806.359863,,,,,,,,,,,,,,6440.249512,,,,1266.57666,7477.707031,7072.936523,,,,,,,,,,,,1.457870007,,,,64.40917206,,,,,0.281363666,1,0.357752055,0.328726888,,,,,,,,,,,,,,0.324065119,,,,0.319521606,0.363503903,0.327078462,,,,,,,,,,,,,,,,,,,,,,,,,0.318471342,,,,,,,8.407643318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90712,12/4/1999,S01,,,,161.2548676,,101.7005081,219.3144531,950.1992798,,,,,,,,,,,,,,,,1111.454102,,,,,380.5693359,1432.469116,,1330.768555,,,,,,,,,,,,,,,,,,,,,,,,,,,724.9052124,,119.3415375,,668.1625977,3742.367676,,,,,,,,,,,,,,4467.272949,,,,1393.067871,5254.776855,5135.435547,,,,,,,,,,,,1.681067228,,,,76.65100098,,,,,0.222449586,0.852180362,0.328235149,0.25390324,,,,,,,,,,,,,,0.24879925,,,,0.273187935,0.272603214,0.259134501,,,,,,,,,,,,,,,,,,,,,,,,,0.445859879,,,,,,,7.133758068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90712,30/08/1999,S02,,,,50.7755127,,239.1973419,77.67698669,723.0090942,,,,,,,,,,,,,,,,773.7846069,,,,,128.4524994,1090.658936,,851.4616089,,,,,,,,,,,,,,,,,,,,,,,,,,,187.6500854,,239.1973419,,206.2688141,2207.648193,,,,,,,,,,,,,,2395.298096,,,,393.9188843,2840.764404,2601.566895,,,,,,,,,,,,0.560192049,,,,72.1181488,,,,,0.270586133,1,0.376581371,0.327501982,,,,,,,,,,,,,,0.323043138,,,,0.326088697,0.383931518,0.327287972,,,,,,,,,,,,,,,,,,,,,,,,,0.318471342,,,,,,,6.942675114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90713,12/4/1999,S01,,,,233.6637878,,178.120697,300.265564,1366.312622,,,,,,,,,,,,,,,,1599.97644,,,,,533.9293823,2078.362793,,1900.242065,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.414429,,178.8962555,,946.5065308,5890.762695,,,,,,,,,,,,,,7212.176758,,,,2267.920898,8337.580078,8158.683594,,,,,,,,,,,,2.504502058,,,,83.40956116,,,,,0.176828548,0.995664716,0.317235619,0.231941566,,,,,,,,,,,,,,0.221843764,,,,0.235426798,0.249276504,0.23291038,,,,,,,,,,,,,,,,,,,,,,,,,0.191082805,,,,,,,8.535032272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90713,30/08/1999,S02,,,,147.7837219,,449.3717346,221.5680084,2362.060059,,,,,,,,,,,,,,,,2509.84375,,,,,369.3517456,3180.783447,,2731.411621,,,,,,,,,,,,,,,,,,,,,,,,,,,529.7593384,,449.3717346,,636.0861816,7372.043945,,,,,,,,,,,,,,7901.803223,,,,1165.845459,8987.260742,8537.889648,,,,,,,,,,,,1.586674929,,,,71.6111908,,,,,0.278963894,1,0.34833017,0.320407748,,,,,,,,,,,,,,0.317629248,,,,0.316810191,0.353921324,0.319916517,,,,,,,,,,,,,,,,,,,,,,,,,0.063694268,,,,,,,6.878981113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90714,12/4/1999,S01,,,,181.0542145,,180.5196075,241.5061646,1243.744873,,,,,,,,,,,,,,,,1424.799072,,,,,422.5603943,1846.824829,,1666.305176,,,,,,,,,,,,,,,,,,,,,,,,,,,859.5627441,,169.9534912,,733.6424561,4861.044922,,,,,,,,,,,,,,5720.60791,,,,1593.2052,6624.203613,6454.250488,,,,,,,,,,,,1.819914222,,,,75.35684204,,,,,0.210635245,1.062170744,0.32918784,0.255859554,,,,,,,,,,,,,,0.249064282,,,,0.265226603,0.278799504,0.258171767,,,,,,,,,,,,,,,,,,,,,,,,,0.254777074,,,,,,,7.961783409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90714,30/08/1999,S02,,,,135.743103,,385.5383301,193.1337891,1922.093384,,,,,,,,,,,,,,,,2057.836426,,,,,328.8768921,2636.508545,,2250.970215,,,,,,,,,,,,,,,,,,,,,,,,,,,482.2684021,,385.5383606,,517.913269,5913.643066,,,,,,,,,,,,,,6395.911621,,,,1000.181641,7299.363281,6913.824707,,,,,,,,,,,,1.354024053,,,,70.10808563,,,,,0.281467974,1,0.372907609,0.325026929,,,,,,,,,,,,,,0.321742475,,,,0.328817159,0.361197084,0.325575262,,,,,,,,,,,,,,,,,,,,,,,,,0.254777074,,,,,,,8.216560364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,90715,12/4/1999,S01,,,,158.1943207,,91.62393951,205.9793243,1098.415649,,,,,,,,,,,,,,,,1256.609985,,,,,364.173645,1554.213257,,1462.589355,,,,,,,,,,,,,,,,,,,,,,,,,,,690.5592041,,133.7275848,,592.1885376,3889.25708,,,,,,,,,,,,,,4579.816406,,,,1282.747681,5305.732422,5172.004883,,,,,,,,,,,,1.5408957,,,,74.80827332,,,,,0.229081467,0.685153604,0.347827286,0.282423019,,,,,,,,,,,,,,0.274379998,,,,0.283901215,0.292930961,0.282789618,,,,,,,,,,,,,,,,,,,,,,,,,0.127388537,,,,,,,8.216560364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
