ExpID,Treatment,Date,Amount,Method,Notes
13,6,29/04/1995,2,Drip or trickle,
13,6,30/04/1995,2,Drip or trickle,
13,6,1/5/1995,2,Drip or trickle,
13,6,2/5/1995,2,Drip or trickle,
13,6,3/5/1995,2,Drip or trickle,
13,6,5/5/1995,2,Drip or trickle,
13,6,6/5/1995,2,Drip or trickle,
13,6,7/5/1995,2,Drip or trickle,
13,6,11/5/1995,3,Drip or trickle,
13,6,13/06/1995,3,Drip or trickle,
13,6,29/06/1995,5,Drip or trickle,
13,6,16/07/1995,5,Drip or trickle,
13,6,20/07/1995,3,Drip or trickle,
13,6,29/07/1995,3,Drip or trickle,
17,1,5/11/1993,30,Overhead - portable lines,
17,1,3/12/1993,100,Furrow - every furrow,
17,1,29/12/1993,40,Drip or trickle,
17,1,7/1/1994,40,Drip or trickle,
17,1,20/01/1994,40,Drip or trickle,
17,1,26/01/1994,40,Drip or trickle,
17,1,27/01/1994,20,Drip or trickle,
17,1,7/4/1994,40,Drip or trickle,
17,1,19/04/1994,40,Drip or trickle,
17,1,27/04/1994,40,Drip or trickle,
17,1,3/5/1994,40,Drip or trickle,
17,1,11/5/1994,40,Drip or trickle,
17,1,18/05/1994,40,Drip or trickle,
17,1,25/05/1994,40,Drip or trickle,
17,1,10/6/1994,40,Drip or trickle,
17,1,17/06/1994,40,Drip or trickle,
17,1,28/06/1994,40,Drip or trickle,
17,1,15/07/1994,40,Drip or trickle,
17,1,3/8/1994,40,Drip or trickle,
17,1,19/08/1994,40,Drip or trickle,
17,2,5/11/1993,30,Overhead - portable lines,
17,2,3/12/1993,100,Furrow - every furrow,
17,2,29/12/1993,40,Drip or trickle,
17,2,7/1/1994,40,Drip or trickle,
17,2,20/01/1994,40,Drip or trickle,
17,2,26/01/1994,40,Drip or trickle,
17,2,27/01/1994,20,Drip or trickle,
17,2,7/4/1994,40,Drip or trickle,
17,2,19/04/1994,40,Drip or trickle,
17,2,27/04/1994,40,Drip or trickle,
17,2,3/5/1994,40,Drip or trickle,
17,2,11/5/1994,40,Drip or trickle,
17,2,18/05/1994,40,Drip or trickle,
17,2,25/05/1994,40,Drip or trickle,
17,2,10/6/1994,40,Drip or trickle,
17,2,17/06/1994,40,Drip or trickle,
17,2,28/06/1994,40,Drip or trickle,
17,2,15/07/1994,40,Drip or trickle,
17,2,3/8/1994,40,Drip or trickle,
17,2,19/08/1994,40,Drip or trickle,
17,3,5/11/1993,30,Overhead - portable lines,
17,3,3/12/1993,100,Furrow - every furrow,
17,3,29/12/1993,40,Drip or trickle,
17,3,7/1/1994,40,Drip or trickle,
17,3,20/01/1994,40,Drip or trickle,
17,3,26/01/1994,40,Drip or trickle,
17,3,27/01/1994,20,Drip or trickle,
17,3,7/4/1994,40,Drip or trickle,
17,3,19/04/1994,40,Drip or trickle,
17,3,27/04/1994,40,Drip or trickle,
17,3,3/5/1994,40,Drip or trickle,
17,3,11/5/1994,40,Drip or trickle,
17,3,18/05/1994,40,Drip or trickle,
17,3,25/05/1994,40,Drip or trickle,
17,3,10/6/1994,40,Drip or trickle,
17,3,17/06/1994,40,Drip or trickle,
17,3,28/06/1994,40,Drip or trickle,
17,3,15/07/1994,40,Drip or trickle,
17,3,3/8/1994,40,Drip or trickle,
17,3,19/08/1994,40,Drip or trickle,
17,4,12/10/1993,30,Overhead - portable lines,
17,4,8/11/1993,35,Overhead - portable lines,
17,4,19/11/1993,5,Drip or trickle,
17,4,23/11/1993,40,Drip or trickle,
17,4,3/12/1993,40,Drip or trickle,
17,4,9/12/1993,40,Drip or trickle,
17,4,30/12/1993,40,Drip or trickle,
17,4,6/1/1994,40,Drip or trickle,
17,4,22/01/1994,40,Drip or trickle,
17,4,28/01/1994,20,Drip or trickle,
17,4,25/03/1994,40,Drip or trickle,
17,4,8/4/1994,40,Drip or trickle,
17,4,18/04/1994,40,Drip or trickle,
17,4,28/04/1994,40,Drip or trickle,
17,4,12/5/1994,40,Drip or trickle,
17,4,19/05/1994,40,Drip or trickle,
17,4,26/05/1994,40,Drip or trickle,
17,4,11/6/1994,40,Drip or trickle,
17,4,16/06/1994,40,Drip or trickle,
17,4,29/06/1994,40,Drip or trickle,
17,4,14/07/1994,40,Drip or trickle,
17,4,4/8/1994,40,Drip or trickle,
17,4,18/08/1994,40,Drip or trickle,
17,5,12/10/1993,30,Overhead - portable lines,
17,5,8/11/1993,35,Overhead - portable lines,
17,5,19/11/1993,5,Drip or trickle,
17,5,23/11/1993,40,Drip or trickle,
17,5,3/12/1993,40,Drip or trickle,
17,5,9/12/1993,40,Drip or trickle,
17,5,30/12/1993,40,Drip or trickle,
17,5,6/1/1994,40,Drip or trickle,
17,5,22/01/1994,40,Drip or trickle,
17,5,28/01/1994,20,Drip or trickle,
17,5,25/03/1994,40,Drip or trickle,
17,5,8/4/1994,40,Drip or trickle,
17,5,18/04/1994,40,Drip or trickle,
17,5,19/04/1994,40,Drip or trickle,
17,5,28/04/1994,40,Drip or trickle,
17,5,12/5/1994,40,Drip or trickle,
17,5,19/05/1994,40,Drip or trickle,
17,5,26/05/1994,40,Drip or trickle,
17,5,11/6/1994,40,Drip or trickle,
17,5,16/06/1994,40,Drip or trickle,
17,5,29/06/1994,40,Drip or trickle,
17,5,14/07/1994,40,Drip or trickle,
17,5,4/8/1994,40,Drip or trickle,
17,5,18/08/1994,40,Drip or trickle,
17,6,12/10/1993,30,Overhead - portable lines,
17,6,8/11/1993,35,Overhead - portable lines,
17,6,19/11/1993,5,Drip or trickle,
17,6,23/11/1993,40,Drip or trickle,
17,6,3/12/1993,40,Drip or trickle,
17,6,9/12/1993,40,Drip or trickle,
17,6,30/12/1993,40,Drip or trickle,
17,6,6/1/1994,40,Drip or trickle,
17,6,22/01/1994,40,Drip or trickle,
17,6,28/01/1994,20,Drip or trickle,
17,6,25/03/1994,40,Drip or trickle,
17,6,8/4/1994,40,Drip or trickle,
17,6,18/04/1994,40,Drip or trickle,
17,6,28/04/1994,40,Drip or trickle,
17,6,12/5/1994,40,Drip or trickle,
17,6,19/05/1994,40,Drip or trickle,
17,6,26/05/1994,40,Drip or trickle,
17,6,11/6/1994,40,Drip or trickle,
17,6,16/06/1994,40,Drip or trickle,
17,6,29/06/1994,40,Drip or trickle,
17,6,14/07/1994,40,Drip or trickle,
17,6,4/8/1994,40,Drip or trickle,
17,6,18/08/1994,40,Drip or trickle,
18,ALL,23/08/1993,228,Furrow - every furrow,
18,ALL,2/11/1993,228,Furrow - every furrow,
18,ALL,20/11/1993,228,Furrow - every furrow,
18,ALL,2/12/1993,228,Furrow - every furrow,
18,ALL,13/12/1993,228,Furrow - every furrow,
18,ALL,24/12/1993,228,Furrow - every furrow,
18,ALL,30/12/1993,228,Furrow - every furrow,
18,ALL,8/1/1994,228,Furrow - every furrow,
18,ALL,18/01/1994,228,Furrow - every furrow,
18,ALL,17/02/1994,228,Furrow - every furrow,
18,ALL,17/03/1994,228,Furrow - every furrow,
18,ALL,28/03/1994,228,Furrow - every furrow,
18,ALL,9/4/1994,228,Furrow - every furrow,
18,ALL,27/04/1994,228,Furrow - every furrow,
18,ALL,9/5/1994,228,Furrow - every furrow,
18,ALL,25/05/1994,228,Furrow - every furrow,
18,ALL,16/06/1994,228,Furrow - every furrow,
18,ALL,14/07/1994,228,Furrow - every furrow,strong winds delayed irrigation - re lodging
19,ALL,23/08/1993,228,Furrow - every furrow,
19,ALL,2/11/1993,228,Furrow - every furrow,
19,ALL,20/11/1993,228,Furrow - every furrow,
19,ALL,2/12/1993,228,Furrow - every furrow,
19,ALL,13/12/1993,228,Furrow - every furrow,
19,ALL,24/12/1993,228,Furrow - every furrow,
19,ALL,30/12/1993,228,Furrow - every furrow,
19,ALL,8/1/1994,228,Furrow - every furrow,
19,ALL,18/01/1994,228,Furrow - every furrow,
19,ALL,17/02/1994,228,Furrow - every furrow,
19,ALL,17/03/1994,228,Furrow - every furrow,
19,ALL,28/03/1994,228,Furrow - every furrow,
19,ALL,9/4/1994,228,Furrow - every furrow,
19,ALL,27/04/1994,228,Furrow - every furrow,
19,ALL,9/5/1994,228,Furrow - every furrow,
19,ALL,25/05/1994,228,Furrow - every furrow,
19,ALL,16/06/1994,228,Furrow - every furrow,
19,ALL,14/07/1994,228,Furrow - every furrow,strong winds delayed irrigation - re lodging
20,ALL,29/06/1993,289,Furrow - every furrow,
20,ALL,4/10/1993,289,Furrow - every furrow,
20,ALL,29/10/1993,289,Furrow - every furrow,
20,ALL,13/11/1993,289,Furrow - every furrow,
20,ALL,23/11/1993,289,Furrow - every furrow,
20,ALL,5/12/1993,289,Furrow - every furrow,
20,ALL,24/12/1993,289,Furrow - every furrow,
20,ALL,3/1/1994,289,Furrow - every furrow,
20,ALL,15/01/1994,289,Furrow - every furrow,
20,ALL,23/01/1994,289,Furrow - every furrow,
20,ALL,23/02/1994,289,Furrow - every furrow,
20,ALL,20/03/1994,289,Furrow - every furrow,
20,ALL,3/4/1994,289,Furrow - every furrow,
20,ALL,13/04/1994,289,Furrow - every furrow,
20,ALL,2/5/1994,289,Furrow - every furrow,
20,ALL,13/05/1994,289,Furrow - every furrow,
20,ALL,31/05/1994,289,Furrow - every furrow,
20,ALL,3/7/1994,289,Furrow - every furrow,final irrigation
21,ALL,20/08/1991,20,Overhead - portable lines,
21,ALL,12/9/1991,25,Overhead - portable lines,
21,ALL,26/09/1991,25,Overhead - portable lines,
21,ALL,11/10/1991,30,Overhead - portable lines,
21,ALL,26/10/1991,38,Drip or trickle,
21,ALL,29/10/1991,38,Drip or trickle,
21,ALL,13/11/1991,22,Drip or trickle,
21,ALL,16/11/1991,22,Drip or trickle,
21,ALL,23/11/1991,22,Drip or trickle,
21,ALL,27/11/1991,22,Drip or trickle,
21,ALL,2/12/1991,5,Drip or trickle,
21,ALL,7/12/1991,22,Drip or trickle,
21,ALL,18/12/1991,22,Drip or trickle,
21,ALL,24/12/1991,22,Drip or trickle,
21,ALL,31/12/1991,22,Drip or trickle,
21,ALL,3/1/1992,22,Drip or trickle,
21,ALL,9/1/1992,45,Drip or trickle,
21,ALL,15/01/1992,36,Drip or trickle,
21,ALL,17/01/1992,36,Drip or trickle,
21,ALL,23/01/1992,36,Drip or trickle,
21,ALL,24/01/1992,12,Drip or trickle,
21,ALL,30/01/1992,12,Drip or trickle,
21,ALL,31/01/1992,22,Drip or trickle,
21,ALL,19/02/1992,36,Drip or trickle,
21,ALL,21/02/1992,15,Drip or trickle,
22,5,22/12/1993,5,Drip or trickle,
22,5,23/12/1993,5,Drip or trickle,
22,5,24/12/1993,3,Drip or trickle,
22,5,25/12/1993,3,Drip or trickle,
22,5,26/12/1993,3,Drip or trickle,
22,5,27/12/1993,3,Drip or trickle,
22,5,28/12/1993,3,Drip or trickle,
22,5,29/12/1993,3,Drip or trickle,
22,5,30/12/1993,3,Drip or trickle,
22,5,31/12/1993,3,Drip or trickle,
22,5,1/1/1994,3,Drip or trickle,
22,5,2/1/1994,3,Drip or trickle,
22,5,3/1/1994,3,Drip or trickle,
22,5,4/1/1994,3,Drip or trickle,
22,5,6/1/1994,3,Drip or trickle,
22,5,7/1/1994,7,Drip or trickle,
22,5,8/1/1994,7,Drip or trickle,
22,5,9/1/1994,4,Drip or trickle,
22,5,10/1/1994,4,Drip or trickle,
22,5,11/1/1994,3,Drip or trickle,
22,5,12/1/1994,11,Drip or trickle,
22,5,13/01/1994,10,Drip or trickle,
22,5,14/01/1994,10,Drip or trickle,
22,5,15/01/1994,10,Drip or trickle,
22,5,16/01/1994,10,Drip or trickle,
22,5,17/01/1994,10,Drip or trickle,
22,5,18/01/1994,11,Drip or trickle,
22,5,19/01/1994,8,Drip or trickle,
22,5,20/01/1994,8,Drip or trickle,
22,5,26/01/1994,8,Drip or trickle,
22,5,27/01/1994,8,Drip or trickle,
22,5,28/01/1994,8,Drip or trickle,
22,5,29/01/1994,7,Drip or trickle,
22,5,30/01/1994,7,Drip or trickle,
22,5,31/01/1994,7,Drip or trickle,
22,5,1/2/1994,7,Drip or trickle,
22,5,2/2/1994,3,Drip or trickle,
22,5,3/2/1994,3,Drip or trickle,
22,5,4/2/1994,3,Drip or trickle,
22,5,5/2/1994,3,Drip or trickle,
22,5,6/2/1994,3,Drip or trickle,
22,5,7/2/1994,3,Drip or trickle,
22,5,8/2/1994,3,Drip or trickle,
22,5,9/2/1994,3,Drip or trickle,
22,5,10/2/1994,5,Drip or trickle,
22,5,11/2/1994,5,Drip or trickle,
22,5,12/2/1994,5,Drip or trickle,
22,5,13/02/1994,4,Drip or trickle,
22,5,14/02/1994,4,Drip or trickle,
22,5,15/02/1994,4,Drip or trickle,
22,5,17/02/1994,12,Drip or trickle,
22,5,19/02/1994,11,Drip or trickle,
22,5,23/02/1994,11,Drip or trickle,
22,5,23/02/1994,11,Drip or trickle,
22,5,25/02/1994,12,Drip or trickle,
22,5,27/02/1994,12,Drip or trickle,
22,5,1/3/1994,12,Drip or trickle,
22,5,6/3/1994,7,Drip or trickle,
22,5,11/3/1994,16,Drip or trickle,
22,5,5/4/1994,0,Drip or trickle,
22,5,14/04/1994,1,Drip or trickle,
22,5,27/04/1994,2,Drip or trickle,
22,5,10/5/1994,1,Drip or trickle,
22,5,11/5/1994,0,Drip or trickle,
22,5,12/5/1994,0,Drip or trickle,
22,5,13/05/1994,0,Drip or trickle,
22,5,14/05/1994,0,Drip or trickle,
22,5,15/05/1994,0,Drip or trickle,
22,5,16/05/1994,0,Drip or trickle,
22,5,17/05/1994,0,Drip or trickle,
22,5,18/05/1994,0,Drip or trickle,
22,5,19/05/1994,1,Drip or trickle,
22,5,20/05/1994,1,Drip or trickle,
22,5,22/05/1994,4,Drip or trickle,
22,5,24/05/1994,4,Drip or trickle,
22,5,26/05/1994,1,Drip or trickle,
22,5,28/05/1994,1,Drip or trickle,
22,5,30/05/1994,1,Drip or trickle,
22,5,1/6/1994,4,Drip or trickle,
22,5,3/6/1994,4,Drip or trickle,
22,5,5/6/1994,4,Drip or trickle,
22,5,7/6/1994,4,Drip or trickle,
22,5,9/6/1994,4,Drip or trickle,
22,5,11/6/1994,4,Drip or trickle,
22,5,13/06/1994,4,Drip or trickle,
22,5,15/06/1994,4,Drip or trickle,
22,5,17/06/1994,4,Drip or trickle,
22,5,19/06/1994,4,Drip or trickle,
22,5,21/06/1994,4,Drip or trickle,
22,5,23/06/1994,4,Drip or trickle,
22,5,25/06/1994,4,Drip or trickle,
22,5,27/06/1994,4,Drip or trickle,
22,5,29/06/1994,4,Drip or trickle,
22,5,1/7/1994,4,Drip or trickle,
22,5,3/7/1994,4,Drip or trickle,
22,5,5/7/1994,4,Drip or trickle,
22,5,7/7/1994,4,Drip or trickle,
22,5,9/7/1994,4,Drip or trickle,
22,5,11/7/1994,4,Drip or trickle,
22,5,13/07/1994,4,Drip or trickle,
22,5,15/07/1994,4,Drip or trickle,
22,5,17/07/1994,4,Drip or trickle,
22,5,19/07/1994,4,Drip or trickle,
22,5,21/07/1994,2,Drip or trickle,
22,5,25/07/1994,12,Drip or trickle,
22,5,26/07/1994,4,Drip or trickle,
22,5,28/07/1994,5,Drip or trickle,
22,5,30/07/1994,5,Drip or trickle,
22,5,1/8/1994,5,Drip or trickle,
22,5,4/8/1994,1,Drip or trickle,
22,5,14/09/1994,9,Drip or trickle,
22,5,15/09/1994,13,Drip or trickle,
22,5,22/09/1994,13,Drip or trickle,
22,5,27/09/1994,14,Drip or trickle,
22,5,29/09/1994,13,Drip or trickle,
22,5,1/10/1994,14,Drip or trickle,
22,5,3/10/1994,13,Drip or trickle,
22,5,5/10/1994,11,Drip or trickle,
22,5,7/10/1994,13,Drip or trickle,
22,5,8/10/1994,12,Drip or trickle,
22,5,9/10/1994,10,Drip or trickle,
22,5,15/10/1994,13,Drip or trickle,
22,5,16/10/1994,12,Drip or trickle,
22,5,17/10/1994,11,Drip or trickle,
22,5,21/10/1994,9,Drip or trickle,
22,5,22/10/1994,8,Drip or trickle,
22,5,23/10/1994,8,Drip or trickle,
22,5,28/10/1994,9,Drip or trickle,
22,5,29/10/1994,8,Drip or trickle,
22,5,30/10/1994,7,Drip or trickle,
22,5,4/11/1994,6,Drip or trickle,
22,5,5/11/1994,6,Drip or trickle,
22,5,6/11/1994,5,Drip or trickle,
22,5,11/11/1994,6,Drip or trickle,
22,5,12/11/1994,10,Drip or trickle,
22,5,13/11/1994,4,Drip or trickle,
22,5,18/11/1994,8,Drip or trickle,
22,5,19/11/1994,8,Drip or trickle,
22,5,20/11/1994,7,Drip or trickle,
22,5,25/11/1994,7,Drip or trickle,
22,5,26/11/1994,7,Drip or trickle,
22,5,27/11/1994,7,Drip or trickle,
22,5,1/12/1994,10,Drip or trickle,
22,5,2/12/1994,8,Drip or trickle,
22,5,3/12/1994,5,Drip or trickle,
22,5,8/12/1994,10,Drip or trickle,
22,5,9/12/1994,9,Drip or trickle,
22,5,10/12/1994,7,Drip or trickle,
22,5,22/12/1994,12,Drip or trickle,
22,5,23/12/1994,11,Drip or trickle,
22,5,24/12/1994,10,Drip or trickle,
22,5,3/1/1995,12,Drip or trickle,
22,5,4/1/1995,12,Drip or trickle,
22,5,5/1/1995,11,Drip or trickle,
22,5,9/1/1995,12,Drip or trickle,
22,5,10/1/1995,11,Drip or trickle,
22,5,11/1/1995,11,Drip or trickle,
22,5,24/01/1995,11,Drip or trickle,
22,5,25/01/1995,9,Drip or trickle,
22,5,27/01/1995,9,Drip or trickle,
22,5,29/01/1995,9,Drip or trickle,
22,5,31/01/1995,8,Drip or trickle,
22,5,1/2/1995,6,Drip or trickle,
22,5,2/2/1995,1,Drip or trickle,
22,5,3/2/1995,5,Drip or trickle,
22,5,5/2/1995,5,Drip or trickle,
22,5,6/2/1995,6,Drip or trickle,
22,5,7/2/1995,5,Drip or trickle,
22,5,8/2/1995,5,Drip or trickle,
22,5,9/2/1995,5,Drip or trickle,
22,5,12/2/1995,5,Drip or trickle,
22,5,3/3/1995,1,Drip or trickle,
22,5,14/03/1995,10,Drip or trickle,
22,5,17/03/1995,5,Drip or trickle,
22,5,21/03/1995,3,Drip or trickle,
22,5,22/03/1995,3,Drip or trickle,
22,5,23/03/1995,3,Drip or trickle,
22,5,24/03/1995,3,Drip or trickle,
22,5,25/03/1995,3,Drip or trickle,
22,5,26/03/1995,3,Drip or trickle,
22,5,27/03/1995,3,Drip or trickle,
22,5,28/03/1995,5,Drip or trickle,
22,5,1/4/1995,5,Drip or trickle,
22,5,3/4/1995,5,Drip or trickle,
22,5,4/4/1995,5,Drip or trickle,
22,5,5/4/1995,5,Drip or trickle,
22,5,6/4/1995,4,Drip or trickle,
22,5,7/4/1995,4,Drip or trickle,
22,5,8/4/1995,4,Drip or trickle,
22,5,9/4/1995,4,Drip or trickle,
22,5,10/4/1995,4,Drip or trickle,
22,5,11/4/1995,5,Drip or trickle,
22,5,13/04/1995,5,Drip or trickle,
22,5,15/04/1995,5,Drip or trickle,
22,5,25/07/1995,3,Drip or trickle,
22,5,25/07/1995,3,Drip or trickle,
22,5,27/07/1995,3,Drip or trickle,
22,5,27/07/1995,3,Drip or trickle,
22,5,29/07/1995,3,Drip or trickle,
22,5,29/07/1995,3,Drip or trickle,
22,5,31/07/1995,3,Drip or trickle,
22,5,31/07/1995,3,Drip or trickle,
22,5,2/8/1995,3,Drip or trickle,
22,5,2/8/1995,3,Drip or trickle,
22,5,4/8/1995,3,Drip or trickle,
22,5,4/8/1995,3,Drip or trickle,
22,5,6/8/1995,3,Drip or trickle,
22,5,6/8/1995,3,Drip or trickle,
22,5,8/8/1995,3,Drip or trickle,
22,5,8/8/1995,3,Drip or trickle,
22,5,10/8/1995,3,Drip or trickle,
22,5,10/8/1995,3,Drip or trickle,
22,5,12/8/1995,3,Drip or trickle,
22,5,12/8/1995,3,Drip or trickle,
22,5,14/08/1995,3,Drip or trickle,
22,5,14/08/1995,3,Drip or trickle,
22,5,16/08/1995,3,Drip or trickle,
22,5,16/08/1995,3,Drip or trickle,
22,5,18/08/1995,3,Drip or trickle,
22,5,18/08/1995,3,Drip or trickle,
22,5,20/08/1995,3,Drip or trickle,
22,5,20/08/1995,3,Drip or trickle,
22,5,22/08/1995,3,Drip or trickle,
22,5,22/08/1995,3,Drip or trickle,
22,5,24/08/1995,3,Drip or trickle,
22,5,24/08/1995,3,Drip or trickle,
22,5,26/08/1995,3,Drip or trickle,
22,5,26/08/1995,3,Drip or trickle,
22,5,28/08/1995,3,Drip or trickle,
22,5,28/08/1995,3,Drip or trickle,
22,5,30/08/1995,3,Drip or trickle,
22,5,30/08/1995,3,Drip or trickle,
22,5,1/9/1995,3,Drip or trickle,
22,5,1/9/1995,3,Drip or trickle,
22,5,3/9/1995,3,Drip or trickle,
22,5,3/9/1995,3,Drip or trickle,
22,5,5/9/1995,3,Drip or trickle,
22,5,5/9/1995,3,Drip or trickle,
22,6,22/12/1993,5,Drip or trickle,
22,6,23/12/1993,5,Drip or trickle,
22,6,24/12/1993,3,Drip or trickle,
22,6,25/12/1993,3,Drip or trickle,
22,6,26/12/1993,3,Drip or trickle,
22,6,27/12/1993,3,Drip or trickle,
22,6,28/12/1993,3,Drip or trickle,
22,6,29/12/1993,3,Drip or trickle,
22,6,30/12/1993,3,Drip or trickle,
22,6,31/12/1993,3,Drip or trickle,
22,6,1/1/1994,3,Drip or trickle,
22,6,2/1/1994,3,Drip or trickle,
22,6,3/1/1994,3,Drip or trickle,
22,6,4/1/1994,3,Drip or trickle,
22,6,6/1/1994,3,Drip or trickle,
22,6,7/1/1994,7,Drip or trickle,
22,6,8/1/1994,7,Drip or trickle,
22,6,9/1/1994,4,Drip or trickle,
22,6,10/1/1994,4,Drip or trickle,
22,6,11/1/1994,3,Drip or trickle,
22,6,12/1/1994,11,Drip or trickle,
22,6,13/01/1994,10,Drip or trickle,
22,6,14/01/1994,10,Drip or trickle,
22,6,15/01/1994,10,Drip or trickle,
22,6,16/01/1994,10,Drip or trickle,
22,6,17/01/1994,10,Drip or trickle,
22,6,18/01/1994,11,Drip or trickle,
22,6,19/01/1994,8,Drip or trickle,
22,6,20/01/1994,8,Drip or trickle,
22,6,26/01/1994,8,Drip or trickle,
22,6,27/01/1994,8,Drip or trickle,
22,6,28/01/1994,8,Drip or trickle,
22,6,29/01/1994,7,Drip or trickle,
22,6,30/01/1994,7,Drip or trickle,
22,6,31/01/1994,7,Drip or trickle,
22,6,1/2/1994,7,Drip or trickle,
22,6,2/2/1994,3,Drip or trickle,
22,6,3/2/1994,3,Drip or trickle,
22,6,4/2/1994,3,Drip or trickle,
22,6,5/2/1994,3,Drip or trickle,
22,6,6/2/1994,3,Drip or trickle,
22,6,7/2/1994,3,Drip or trickle,
22,6,8/2/1994,3,Drip or trickle,
22,6,9/2/1994,3,Drip or trickle,
22,6,10/2/1994,5,Drip or trickle,
22,6,11/2/1994,5,Drip or trickle,
22,6,12/2/1994,5,Drip or trickle,
22,6,13/02/1994,4,Drip or trickle,
22,6,14/02/1994,4,Drip or trickle,
22,6,15/02/1994,4,Drip or trickle,
22,6,17/02/1994,12,Drip or trickle,
22,6,19/02/1994,11,Drip or trickle,
22,6,23/02/1994,11,Drip or trickle,
22,6,23/02/1994,11,Drip or trickle,
22,6,25/02/1994,12,Drip or trickle,
22,6,27/02/1994,12,Drip or trickle,
22,6,1/3/1994,12,Drip or trickle,
22,6,6/3/1994,7,Drip or trickle,
22,6,11/3/1994,16,Drip or trickle,
22,6,5/4/1994,0,Drip or trickle,
22,6,14/04/1994,1,Drip or trickle,
22,6,27/04/1994,2,Drip or trickle,
22,6,10/5/1994,1,Drip or trickle,
22,6,11/5/1994,0,Drip or trickle,
22,6,12/5/1994,0,Drip or trickle,
22,6,13/05/1994,0,Drip or trickle,
22,6,14/05/1994,0,Drip or trickle,
22,6,15/05/1994,0,Drip or trickle,
22,6,16/05/1994,0,Drip or trickle,
22,6,17/05/1994,0,Drip or trickle,
22,6,18/05/1994,0,Drip or trickle,
22,6,19/05/1994,1,Drip or trickle,
22,6,20/05/1994,1,Drip or trickle,
22,6,22/05/1994,4,Drip or trickle,
22,6,24/05/1994,4,Drip or trickle,
22,6,26/05/1994,1,Drip or trickle,
22,6,28/05/1994,1,Drip or trickle,
22,6,30/05/1994,1,Drip or trickle,
22,6,1/6/1994,4,Drip or trickle,
22,6,3/6/1994,4,Drip or trickle,
22,6,5/6/1994,4,Drip or trickle,
22,6,7/6/1994,4,Drip or trickle,
22,6,9/6/1994,4,Drip or trickle,
22,6,11/6/1994,4,Drip or trickle,
22,6,13/06/1994,4,Drip or trickle,
22,6,15/06/1994,4,Drip or trickle,
22,6,17/06/1994,4,Drip or trickle,
22,6,19/06/1994,4,Drip or trickle,
22,6,21/06/1994,4,Drip or trickle,
22,6,23/06/1994,4,Drip or trickle,
22,6,25/06/1994,4,Drip or trickle,
22,6,27/06/1994,4,Drip or trickle,
22,6,29/06/1994,4,Drip or trickle,
22,6,1/7/1994,4,Drip or trickle,
22,6,3/7/1994,4,Drip or trickle,
22,6,5/7/1994,4,Drip or trickle,
22,6,7/7/1994,4,Drip or trickle,
22,6,9/7/1994,4,Drip or trickle,
22,6,11/7/1994,4,Drip or trickle,
22,6,13/07/1994,4,Drip or trickle,
22,6,15/07/1994,4,Drip or trickle,
22,6,17/07/1994,4,Drip or trickle,
22,6,19/07/1994,4,Drip or trickle,
22,6,21/07/1994,2,Drip or trickle,
22,6,25/07/1994,12,Drip or trickle,
22,6,26/07/1994,4,Drip or trickle,
22,6,28/07/1994,5,Drip or trickle,
22,6,30/07/1994,5,Drip or trickle,
22,6,1/8/1994,5,Drip or trickle,
22,6,4/8/1994,1,Drip or trickle,
22,6,14/09/1994,9,Drip or trickle,
22,6,15/09/1994,13,Drip or trickle,
22,6,22/09/1994,13,Drip or trickle,
22,6,27/09/1994,14,Drip or trickle,
22,6,29/09/1994,13,Drip or trickle,
22,6,1/10/1994,14,Drip or trickle,
22,6,3/10/1994,13,Drip or trickle,
22,6,5/10/1994,11,Drip or trickle,
22,6,7/10/1994,13,Drip or trickle,
22,6,8/10/1994,12,Drip or trickle,
22,6,9/10/1994,10,Drip or trickle,
22,6,15/10/1994,13,Drip or trickle,
22,6,16/10/1994,12,Drip or trickle,
22,6,17/10/1994,11,Drip or trickle,
22,6,21/10/1994,9,Drip or trickle,
22,6,22/10/1994,8,Drip or trickle,
22,6,23/10/1994,8,Drip or trickle,
22,6,28/10/1994,9,Drip or trickle,
